client,sales_document,sales_document_item,delivery_schedule_line_num,schedule_line_category,item_relevant_delivery,schedule_line_date,arrival_time,order_quantity_in_sales_units,confirmed_quantity,sales_unit,req_quan_mgmt_stockk_units,base_uom,requirement_date,requirement_type,planning_type,business_document_number,business_item_number,schedule_line,earliest_possible_reservation_date,maintenance_request,purchase_requisition_num,order_type,purchasing_document_category,confirmation_status_of_schedule_line,invoice_receipt_indicator,return_date_for_returnable_packaging,date_type,transportation_planning_date,material_staging,loading_date,goods_issue_date,corrected_quantity_in_sales_unit,schedule_line_blocked_for_delivery,group_definition_of_structure_data,release_type,forecast_delivery_schedule_num,committed_quantity,size_2,size_3,unit_of_measure,formula_key,numerator_for_conversion_sales_sku,denominator_for_conversion_sales_sku,availability_confirmed_automatically,movement_type,item_num_purchase_requisition,schedule_line_type_edi,order_number,planned_order_number,bom_explosion_number,customer_engineering_change_status,guaranteed,material_staging_time,transp_planning_time,loading_time,time_of_goods_issue,route_schedule,handover_date,handover_time,matr_availability_date,is_quarantined
100,0005633641,10,1,CN,X,2011-10-14 05:00:00.000000,2024-05-01 05:00:00.000000,50000.000,50000.000,LB,500.000,CWT,1900-01-01 06:00:00.000000, , , ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2011-10-14 05:00:00.000000,2011-10-14 05:00:00.000000,2011-10-14 05:00:00.000000,2011-10-14 05:00:00.000000,50000.000, ,0, ,0,0.000,0.000,0.000, , ,1,100,X,601,0, , , , , ,0.0,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0011209153,180,1,CP,X,2022-06-13 05:00:00.000000,2024-05-01 21:00:00.000000,147.000,147.000,CS,147.000,CS,1900-01-01 06:00:00.000000,05,0, ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2022-06-07 05:00:00.000000,2022-06-09 05:00:00.000000,2022-06-09 05:00:00.000000,2022-06-09 05:00:00.000000,147.000, ,0, ,0,0.000,0.000,0.000, , ,1,1,X,601,0, , , , , ,0.0,2024-05-02 04:59:58.000000,2024-05-02 04:59:56.000000,2024-05-02 04:59:58.000000,2024-05-02 04:59:58.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0005633938,10,1,CN,X,2011-10-13 05:00:00.000000,2024-05-01 05:00:00.000000,50000.000,50000.000,LB,500.000,CWT,1900-01-01 06:00:00.000000, , , ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2011-10-13 05:00:00.000000,2011-10-13 05:00:00.000000,2011-10-13 05:00:00.000000,2011-10-13 05:00:00.000000,50000.000, ,0, ,0,0.000,0.000,0.000, , ,1,100,X,601,0, , , , , ,0.0,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0011209161,10,1,CP,X,2022-06-07 05:00:00.000000,2024-05-01 21:00:00.000000,112.000,112.000,CS,112.000,CS,1900-01-01 06:00:00.000000,05,0, ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2022-06-02 05:00:00.000000,2022-06-04 05:00:00.000000,2022-06-04 05:00:00.000000,2022-06-04 05:00:00.000000,112.000, ,0, ,0,0.000,0.000,0.000, , ,1,1,X,601,0, , , , , ,0.0,2024-05-02 04:59:59.000000,2024-05-02 04:59:59.000000,2024-05-02 04:59:59.000000,2024-05-02 04:59:59.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0005639019,10,1,CN,X,2011-10-19 05:00:00.000000,2024-05-01 16:11:00.000000,50000.000,50000.000,LB,500.000,CWT,1900-01-01 06:00:00.000000, , , ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2011-10-19 05:00:00.000000,2011-10-19 05:00:00.000000,2011-10-19 05:00:00.000000,2011-10-19 05:00:00.000000,50000.000, ,0, ,0,0.000,0.000,0.000, , ,1,100,X,601,0, , , , , ,0.0,2024-05-01 16:11:00.000000,2024-05-01 05:00:00.000000,2024-05-01 16:11:00.000000,2024-05-01 16:11:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0011209165,240,1,CP,X,2022-06-02 05:00:00.000000,2024-05-01 21:00:00.000000,90.000,90.000,CS,90.000,CS,1900-01-01 06:00:00.000000,05,0, ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2022-05-30 05:00:00.000000,2022-06-01 05:00:00.000000,2022-06-01 05:00:00.000000,2022-06-01 05:00:00.000000,90.000, ,0, ,0,0.000,0.000,0.000, , ,1,1,X,601,0, , , , , ,0.0,2024-05-01 21:00:00.000000,2024-05-01 20:59:58.000000,2024-05-01 21:00:00.000000,2024-05-01 21:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0005640830,10,1,CN,X,2011-10-19 05:00:00.000000,2024-05-01 05:00:00.000000,50000.000,50000.000,LB,500.000,CWT,1900-01-01 06:00:00.000000, , , ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2011-10-19 05:00:00.000000,2011-10-19 05:00:00.000000,2011-10-19 05:00:00.000000,2011-10-19 05:00:00.000000,50000.000, ,0, ,0,0.000,0.000,0.000, , ,1,100,X,601,0, , , , , ,0.0,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0011209165,330,1,CP,X,2022-06-02 05:00:00.000000,2024-05-01 21:00:00.000000,164.000,164.000,CS,164.000,CS,1900-01-01 06:00:00.000000,05,0, ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2022-05-30 05:00:00.000000,2022-06-01 05:00:00.000000,2022-06-01 05:00:00.000000,2022-06-01 05:00:00.000000,164.000, ,0, ,0,0.000,0.000,0.000, , ,1,1,X,601,0, , , , , ,0.0,2024-05-01 21:00:00.000000,2024-05-01 20:59:58.000000,2024-05-01 21:00:00.000000,2024-05-01 21:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0005640881,10,1,CN,X,2011-10-19 05:00:00.000000,2024-05-01 05:00:00.000000,50000.000,50000.000,LB,500.000,CWT,1900-01-01 06:00:00.000000, , , ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2011-10-19 05:00:00.000000,2011-10-19 05:00:00.000000,2011-10-19 05:00:00.000000,2011-10-19 05:00:00.000000,50000.000, ,0, ,0,0.000,0.000,0.000, , ,1,100,X,601,0, , , , , ,0.0,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0011209171,30,1,CP,X,2022-06-08 05:00:00.000000,2024-05-01 21:00:00.000000,1.000,1.000,EA,1.000,EA,1900-01-01 06:00:00.000000,05,0, ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2022-06-03 05:00:00.000000,2022-06-06 05:00:00.000000,2022-06-06 05:00:00.000000,2022-06-06 05:00:00.000000,1.000, ,0, ,0,0.000,0.000,0.000, , ,1,1,X,601,0, , , , , ,0.0,2024-05-01 22:00:00.000000,2024-05-01 21:59:59.000000,2024-05-01 22:00:00.000000,2024-05-01 22:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0005641705,10,1,CN,X,2011-10-18 05:00:00.000000,2024-05-01 05:00:00.000000,50000.000,50000.000,LB,500.000,CWT,1900-01-01 06:00:00.000000, , , ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2011-10-18 05:00:00.000000,2011-10-18 05:00:00.000000,2011-10-18 05:00:00.000000,2011-10-18 05:00:00.000000,50000.000, ,0, ,0,0.000,0.000,0.000, , ,1,100,X,601,0, , , , , ,0.0,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0011209173,80,1,CP,X,2022-06-02 05:00:00.000000,2024-05-01 21:00:00.000000,75.000,75.000,CS,75.000,CS,1900-01-01 06:00:00.000000,05,0, ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2022-05-30 05:00:00.000000,2022-06-01 05:00:00.000000,2022-06-01 05:00:00.000000,2022-06-01 05:00:00.000000,75.000, ,0, ,0,0.000,0.000,0.000, , ,1,1,X,601,0, , , , , ,0.0,2024-05-01 21:00:00.000000,2024-05-01 20:59:58.000000,2024-05-01 21:00:00.000000,2024-05-01 21:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0005641706,10,1,CN,X,2011-10-18 05:00:00.000000,2024-05-01 05:00:00.000000,50000.000,50000.000,LB,500.000,CWT,1900-01-01 06:00:00.000000, , , ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2011-10-18 05:00:00.000000,2011-10-18 05:00:00.000000,2011-10-18 05:00:00.000000,2011-10-18 05:00:00.000000,50000.000, ,0, ,0,0.000,0.000,0.000, , ,1,100,X,601,0, , , , , ,0.0,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0011209174,170,1,CP,X,2022-05-31 05:00:00.000000,2024-05-01 21:00:00.000000,152.000,152.000,CS,152.000,CS,1900-01-01 06:00:00.000000,05,0, ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2022-05-28 05:00:00.000000,2022-05-31 05:00:00.000000,2022-05-31 05:00:00.000000,2022-05-31 05:00:00.000000,152.000, ,0, ,0,0.000,0.000,0.000, , ,1,1,X,601,0, , , , , ,0.0,2024-05-01 21:00:00.000000,2024-05-01 20:59:59.000000,2024-05-01 21:00:00.000000,2024-05-01 21:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0005642985,10,1,CN,X,2011-10-20 05:00:00.000000,2024-05-01 05:00:00.000000,50000.000,50000.000,LB,500.000,CWT,1900-01-01 06:00:00.000000, , , ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2011-10-20 05:00:00.000000,2011-10-20 05:00:00.000000,2011-10-20 05:00:00.000000,2011-10-20 05:00:00.000000,50000.000, ,0, ,0,0.000,0.000,0.000, , ,1,100,X,601,0, , , , , ,0.0,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0011209175,100,1,CP,X,2022-06-03 05:00:00.000000,2024-05-01 21:00:00.000000,20.000,20.000,CS,20.000,CS,1900-01-01 06:00:00.000000,05,0, ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2022-05-29 05:00:00.000000,2022-06-01 05:00:00.000000,2022-06-01 05:00:00.000000,2022-06-01 05:00:00.000000,20.000, ,0, ,0,0.000,0.000,0.000, , ,1,1,X,601,0, , , , , ,0.0,2024-05-01 21:00:00.000000,2024-05-01 20:59:58.000000,2024-05-01 21:00:00.000000,2024-05-01 21:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0005649324,10,1,CP,X,2011-10-24 05:00:00.000000,2024-05-01 05:00:00.000000,50000.000,50000.000,LB,500.000,CWT,1900-01-01 06:00:00.000000,05,0, ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2011-10-24 05:00:00.000000,2011-10-24 05:00:00.000000,2011-10-24 05:00:00.000000,2011-10-24 05:00:00.000000,50000.000, ,0, ,0,0.000,0.000,0.000, , ,1,100,X,601,0, , , , , ,0.0,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0011209182,50,1,CN,X,2022-05-26 05:00:00.000000,2024-05-01 21:00:00.000000,3.000,3.000,CS,3.000,CS,1900-01-01 06:00:00.000000, , , ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2022-05-26 05:00:00.000000,2022-05-26 05:00:00.000000,2022-05-26 05:00:00.000000,2022-05-26 05:00:00.000000,3.000, ,0, ,0,0.000,0.000,0.000, , ,1,1, ,601,0, , , , , ,0.0,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0005649383,10,1,CN,X,2011-10-24 05:00:00.000000,2024-05-01 05:00:00.000000,50000.000,50000.000,LB,500.000,CWT,1900-01-01 06:00:00.000000, , , ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2011-10-24 05:00:00.000000,2011-10-24 05:00:00.000000,2011-10-24 05:00:00.000000,2011-10-24 05:00:00.000000,50000.000, ,0, ,0,0.000,0.000,0.000, , ,1,100,X,601,0, , , , , ,0.0,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0011209188,60,1,CN,X,2022-05-26 05:00:00.000000,2024-05-01 21:00:00.000000,4.000,4.000,CS,4.000,CS,1900-01-01 06:00:00.000000, , , ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2022-05-26 05:00:00.000000,2022-05-26 05:00:00.000000,2022-05-26 05:00:00.000000,2022-05-26 05:00:00.000000,4.000, ,0, ,0,0.000,0.000,0.000, , ,1,1, ,601,0, , , , , ,0.0,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0005650987,10,1,CN,X,2011-10-26 05:00:00.000000,2024-05-01 05:00:00.000000,50000.000,50000.000,LB,500.000,CWT,1900-01-01 06:00:00.000000, , , ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2011-10-26 05:00:00.000000,2011-10-26 05:00:00.000000,2011-10-26 05:00:00.000000,2011-10-26 05:00:00.000000,50000.000, ,0, ,0,0.000,0.000,0.000, , ,1,100,X,601,0, , , , , ,0.0,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0011209193,40,1,CP,X,2022-06-07 05:00:00.000000,2024-05-01 21:00:00.000000,128.000,0.000,CS,0.000,CS,1900-01-01 06:00:00.000000,05,0, ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2022-06-04 05:00:00.000000,2022-06-06 05:00:00.000000,2022-06-06 05:00:00.000000,2022-06-06 05:00:00.000000,128.000, ,0, ,0,0.000,0.000,0.000, , ,1,1,X,601,0, , , , , ,0.0,2024-05-01 20:00:00.000000,2024-05-01 19:59:58.000000,2024-05-01 20:00:00.000000,2024-05-01 20:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0005652760,10,1,CN,X,2011-10-26 05:00:00.000000,2024-05-01 05:00:00.000000,50000.000,50000.000,LB,500.000,CWT,1900-01-01 06:00:00.000000, , , ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2011-10-26 05:00:00.000000,2011-10-26 05:00:00.000000,2011-10-26 05:00:00.000000,2011-10-26 05:00:00.000000,50000.000, ,0, ,0,0.000,0.000,0.000, , ,1,100,X,601,0, , , , , ,0.0,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0011209194,180,1,CP,X,2022-06-07 05:00:00.000000,2024-05-01 21:00:00.000000,1.000,1.000,EA,1.000,EA,1900-01-01 06:00:00.000000,05,0, ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2022-06-04 05:00:00.000000,2022-06-07 05:00:00.000000,2022-06-07 05:00:00.000000,2022-06-07 05:00:00.000000,1.000, ,0, ,0,0.000,0.000,0.000, , ,1,1,X,601,0, , , , , ,0.0,2024-05-01 21:00:00.000000,2024-05-01 21:00:00.000000,2024-05-01 21:00:00.000000,2024-05-01 21:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0005654070,10,1,CN,X,2011-10-25 05:00:00.000000,2024-05-01 05:00:00.000000,50000.000,50000.000,LB,500.000,CWT,1900-01-01 06:00:00.000000, , , ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2011-10-25 05:00:00.000000,2011-10-25 05:00:00.000000,2011-10-25 05:00:00.000000,2011-10-25 05:00:00.000000,50000.000, ,0, ,0,0.000,0.000,0.000, , ,1,100,X,601,0, , , , , ,0.0,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0011209203,30,1,CP,X,2022-06-04 05:00:00.000000,2024-05-01 21:00:00.000000,5.000,5.000,PAL,5.000,PAL,1900-01-01 06:00:00.000000,05,0, ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2022-06-01 05:00:00.000000,2022-06-03 05:00:00.000000,2022-06-03 05:00:00.000000,2022-06-03 05:00:00.000000,5.000, ,0, ,0,0.000,0.000,0.000, , ,1,1,X,601,0, , , , , ,0.0,2024-05-01 20:00:00.000000,2024-05-01 19:59:58.000000,2024-05-01 20:00:00.000000,2024-05-01 20:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0005656163,10,1,CN,X,2011-10-26 05:00:00.000000,2024-05-01 05:00:00.000000,50000.000,50000.000,LB,500.000,CWT,1900-01-01 06:00:00.000000, , , ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2011-10-26 05:00:00.000000,2011-10-26 05:00:00.000000,2011-10-26 05:00:00.000000,2011-10-26 05:00:00.000000,50000.000, ,0, ,0,0.000,0.000,0.000, , ,1,100,X,601,0, , , , , ,0.0,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0011209211,60,1,CP,X,2022-06-03 05:00:00.000000,2024-05-01 21:00:00.000000,3600.000,3600.000,CS,3600.000,CS,1900-01-01 06:00:00.000000,05,0, ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2022-05-31 05:00:00.000000,2022-06-02 05:00:00.000000,2022-06-02 05:00:00.000000,2022-06-02 05:00:00.000000,3600.000, ,0, ,0,0.000,0.000,0.000, , ,1,1,X,601,0, , , , , ,0.0,2024-05-01 21:00:00.000000,2024-05-01 20:59:58.000000,2024-05-01 21:00:00.000000,2024-05-01 21:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0005656347,10,1,CN,X,2011-10-27 05:00:00.000000,2024-05-01 05:00:00.000000,50000.000,50000.000,LB,500.000,CWT,1900-01-01 06:00:00.000000, , , ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2011-10-27 05:00:00.000000,2011-10-27 05:00:00.000000,2011-10-27 05:00:00.000000,2011-10-27 05:00:00.000000,50000.000, ,0, ,0,0.000,0.000,0.000, , ,1,100,X,601,0, , , , , ,0.0,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0011209217,80,1,CP,X,2022-06-13 05:00:00.000000,2024-05-01 21:00:00.000000,1.000,0.000,CS,0.000,CS,1900-01-01 06:00:00.000000,05,0, ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2022-06-08 05:00:00.000000,2022-06-10 05:00:00.000000,2022-06-10 05:00:00.000000,2022-06-10 05:00:00.000000,1.000, ,0, ,0,0.000,0.000,0.000, , ,1,1,X,601,0, , , , , ,0.0,2024-05-02 04:59:58.000000,2024-05-02 04:59:56.000000,2024-05-02 04:59:58.000000,2024-05-02 04:59:58.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0005660799,10,1,CN,X,2011-10-29 05:00:00.000000,2024-05-01 05:00:00.000000,50000.000,50000.000,LB,500.000,CWT,1900-01-01 06:00:00.000000, , , ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2011-10-29 05:00:00.000000,2011-10-29 05:00:00.000000,2011-10-29 05:00:00.000000,2011-10-29 05:00:00.000000,50000.000, ,0, ,0,0.000,0.000,0.000, , ,1,100,X,601,0, , , , , ,0.0,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0011209218,30,1,CP,X,2022-06-11 05:00:00.000000,2024-05-01 21:00:00.000000,5.000,0.000,CS,0.000,CS,1900-01-01 06:00:00.000000,05,0, ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2022-06-08 05:00:00.000000,2022-06-10 05:00:00.000000,2022-06-10 05:00:00.000000,2022-06-10 05:00:00.000000,5.000, ,0, ,0,0.000,0.000,0.000, , ,1,1,X,601,0, , , , , ,0.0,2024-05-01 21:00:00.000000,2024-05-01 20:59:58.000000,2024-05-01 21:00:00.000000,2024-05-01 21:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0005662507,10,1,CN,X,2011-11-02 05:00:00.000000,2024-05-01 05:00:00.000000,50000.000,50000.000,LB,500.000,CWT,1900-01-01 06:00:00.000000, , , ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2011-11-02 05:00:00.000000,2011-11-02 05:00:00.000000,2011-11-02 05:00:00.000000,2011-11-02 05:00:00.000000,50000.000, ,0, ,0,0.000,0.000,0.000, , ,1,100,X,601,0, , , , , ,0.0,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0011209222,50,1,CP,X,2022-06-01 05:00:00.000000,2024-05-01 21:00:00.000000,518.000,518.000,CS,518.000,CS,1900-01-01 06:00:00.000000,05,0, ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2022-05-26 05:00:00.000000,2022-05-29 05:00:00.000000,2022-05-29 05:00:00.000000,2022-05-29 05:00:00.000000,518.000, ,0, ,0,0.000,0.000,0.000, , ,1,1,X,601,0, , , , , ,0.0,2024-05-01 22:00:00.000000,2024-05-01 21:59:58.000000,2024-05-01 22:00:00.000000,2024-05-01 22:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0005670325,10,1,CN,X,2011-11-05 05:00:00.000000,2024-05-01 05:00:00.000000,50000.000,50000.000,LB,500.000,CWT,1900-01-01 06:00:00.000000, , , ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2011-11-05 05:00:00.000000,2011-11-05 05:00:00.000000,2011-11-05 05:00:00.000000,2011-11-05 05:00:00.000000,50000.000, ,0, ,0,0.000,0.000,0.000, , ,1,100,X,601,0, , , , , ,0.0,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0011209225,50,1,CP,X,2022-05-31 05:00:00.000000,2024-05-01 21:00:00.000000,48.000,48.000,CS,48.000,CS,1900-01-01 06:00:00.000000,05,0, ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2022-05-28 05:00:00.000000,2022-05-31 05:00:00.000000,2022-05-31 05:00:00.000000,2022-05-31 05:00:00.000000,48.000, ,0, ,0,0.000,0.000,0.000, , ,1,1,X,601,0, , , , , ,0.0,2024-05-01 22:00:00.000000,2024-05-01 21:59:59.000000,2024-05-01 22:00:00.000000,2024-05-01 22:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0005670341,10,1,CN,X,2011-11-06 05:00:00.000000,2024-05-01 05:00:00.000000,50000.000,50000.000,LB,500.000,CWT,1900-01-01 06:00:00.000000, , , ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2011-11-06 05:00:00.000000,2011-11-06 05:00:00.000000,2011-11-06 05:00:00.000000,2011-11-06 05:00:00.000000,50000.000, ,0, ,0,0.000,0.000,0.000, , ,1,100,X,601,0, , , , , ,0.0,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
